seed,method,effective_method,bootstrap_cycle_flag,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
1002,centralized_dqn,centralized_dqn,0,80,4,48,41,2,2,1,0.653951,0.452407,0.371318,0.000000,0.000000,0.000000,0.000000,-1,14,43,23,113.000000,72.666700,61.166700,0.353982,0.550458,0.653951,0.000462,-0.001587,0.000000,-0.001587,0.372905,0.371318,-0.001587,0.653951,0.550458,-0.103492,80,48,32,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,49,51,2,2,1,0.653951,0.452407,0.369744,0.000000,0.000000,0.000000,0.000000,-1,14,44,22,113.000000,72.666700,61.166700,0.353982,0.550458,0.653951,0.000458,-0.001573,0.000000,-0.001573,0.371318,0.369744,-0.001573,0.653951,0.550458,-0.103492,80,49,31,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,50,30,2,2,1,1.634876,0.452407,0.368477,0.000000,0.000000,0.000000,0.000000,-1,14,45,21,113.000000,72.666700,61.166700,0.884956,1.376146,1.634876,0.001791,-0.001268,0.000000,-0.001268,0.369744,0.368477,-0.001268,1.634876,1.376146,-0.258730,80,50,30,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,51,22,2,2,1,1.634876,0.452407,0.367218,0.000000,0.000000,0.000000,0.000000,-1,14,46,20,113.000000,72.666700,61.166700,0.884956,1.376146,1.634876,0.001778,-0.001259,0.000000,-0.001259,0.368477,0.367218,-0.001259,1.634876,1.376146,-0.258730,80,51,29,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,52,14,2,2,1,1.634876,0.452407,0.365968,0.000000,0.000000,0.000000,0.000000,-1,14,47,19,113.000000,72.666700,61.166700,0.884956,1.376146,1.634876,0.001766,-0.001250,0.000000,-0.001250,0.367218,0.365968,-0.001250,1.634876,1.376146,-0.258730,80,52,28,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,53,57,2,2,1,1.634876,0.452407,0.364726,0.000000,0.000000,0.000000,0.000000,-1,14,48,18,113.000000,72.666700,61.166700,0.884956,1.376146,1.634876,0.001754,-0.001242,0.000000,-0.001242,0.365968,0.364726,-0.001242,1.634876,1.376146,-0.258730,80,53,27,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,54,6,2,2,1,1.634876,0.452407,0.363492,0.000000,0.000000,0.000000,0.000000,-1,14,49,17,113.000000,72.666700,61.166700,0.884956,1.376146,1.634876,0.001742,-0.001233,0.000000,-0.001233,0.364726,0.363492,-0.001233,1.634876,1.376146,-0.258730,80,54,26,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,55,72,2,2,1,1.634876,0.452407,0.362267,0.000000,0.000000,0.000000,0.000000,-1,14,50,16,113.000000,72.666700,61.166700,0.884956,1.376146,1.634876,0.001730,-0.001225,0.000000,-0.001225,0.363492,0.362267,-0.001225,1.634876,1.376146,-0.258730,80,55,25,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,56,45,2,2,1,1.634876,0.452407,0.361050,0.000000,0.000000,0.000000,0.000000,-1,14,51,15,113.000000,72.666700,61.166700,0.884956,1.376146,1.634876,0.001719,-0.001217,0.000000,-0.001217,0.362267,0.361050,-0.001217,1.634876,1.376146,-0.258730,80,56,24,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,57,23,2,2,1,1.634876,0.452407,0.359841,0.000000,0.000000,0.000000,0.000000,-1,14,52,14,113.000000,72.666700,61.166700,0.884956,1.376146,1.634876,0.001707,-0.001209,0.000000,-0.001209,0.361050,0.359841,-0.001209,1.634876,1.376146,-0.258730,80,57,23,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,58,48,2,2,1,1.634876,0.452407,0.358641,0.000000,0.000000,0.000000,0.000000,-1,14,53,13,113.000000,72.666700,61.166700,0.884956,1.376146,1.634876,0.001696,-0.001201,0.000000,-0.001201,0.359841,0.358641,-0.001201,1.634876,1.376146,-0.258730,80,58,22,fixed,80,1,1,0,0.000000,1,
