seed,method,effective_method,bootstrap_cycle_flag,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
1007,centralized_dqn,centralized_dqn,0,80,4,36,1,2,2,1,0.703813,0.370172,0.247377,0.000000,0.000000,0.000000,0.000000,-1,9,47,24,112.667000,80.000000,56.833300,0.355029,0.500000,0.703813,0.000904,-0.001616,0.000000,-0.001616,0.248993,0.247377,-0.001616,0.703813,0.500000,-0.203813,80,36,44,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,37,50,2,2,1,0.703813,0.370172,0.245782,0.000000,0.000000,0.000000,0.000000,-1,9,48,23,112.667000,80.000000,56.833300,0.355029,0.500000,0.703813,0.000892,-0.001595,0.000000,-0.001595,0.247377,0.245782,-0.001595,0.703813,0.500000,-0.203813,80,37,43,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,38,29,2,2,1,0.703813,0.370172,0.244207,0.000000,0.000000,0.000000,0.000000,-1,9,49,22,112.667000,80.000000,56.833300,0.355029,0.500000,0.703813,0.000881,-0.001575,0.000000,-0.001575,0.245782,0.244207,-0.001575,0.703813,0.500000,-0.203813,80,38,42,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,39,17,2,2,1,0.703813,0.370172,0.242653,0.000000,0.000000,0.000000,0.000000,-1,9,50,21,112.667000,80.000000,56.833300,0.355029,0.500000,0.703813,0.000869,-0.001555,0.000000,-0.001555,0.244207,0.242653,-0.001555,0.703813,0.500000,-0.203813,80,39,41,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,40,39,2,2,1,1.759532,0.370172,0.241370,0.000000,0.000000,0.000000,0.000000,-1,9,51,20,112.667000,80.000000,56.833300,0.887571,1.250000,1.759532,0.001481,-0.001282,0.000000,-0.001282,0.242653,0.241370,-0.001282,1.759532,1.250000,-0.509532,80,40,40,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,41,31,2,2,1,1.759532,0.370172,0.240102,0.000000,0.000000,0.000000,0.000000,-1,9,52,19,112.667000,80.000000,56.833300,0.887571,1.250000,1.759532,0.001465,-0.001269,0.000000,-0.001269,0.241370,0.240102,-0.001269,1.759532,1.250000,-0.509532,80,41,39,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,42,55,2,2,1,1.759532,0.370172,0.238846,0.000000,0.000000,0.000000,0.000000,-1,9,53,18,112.667000,80.000000,56.833300,0.887571,1.250000,1.759532,0.001450,-0.001255,0.000000,-0.001255,0.240102,0.238846,-0.001255,1.759532,1.250000,-0.509532,80,42,38,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,43,51,2,2,1,1.759532,0.370172,0.237604,0.000000,0.000000,0.000000,0.000000,-1,9,54,17,112.667000,80.000000,56.833300,0.887571,1.250000,1.759532,0.001434,-0.001242,0.000000,-0.001242,0.238846,0.237604,-0.001242,1.759532,1.250000,-0.509532,80,43,37,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,44,60,2,2,1,1.759532,0.370172,0.236375,0.000000,0.000000,0.000000,0.000000,-1,9,55,16,112.667000,80.000000,56.833300,0.887571,1.250000,1.759532,0.001420,-0.001229,0.000000,-0.001229,0.237604,0.236375,-0.001229,1.759532,1.250000,-0.509532,80,44,36,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,45,20,2,2,1,1.759532,0.370172,0.235158,0.000000,0.000000,0.000000,0.000000,-1,9,56,15,112.667000,80.000000,56.833300,0.887571,1.250000,1.759532,0.001405,-0.001217,0.000000,-0.001217,0.236375,0.235158,-0.001217,1.759532,1.250000,-0.509532,80,45,35,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,46,48,2,2,1,1.759532,0.370172,0.233953,0.000000,0.000000,0.000000,0.000000,-1,9,57,14,112.667000,80.000000,56.833300,0.887571,1.250000,1.759532,0.001390,-0.001204,0.000000,-0.001204,0.235158,0.233953,-0.001204,1.759532,1.250000,-0.509532,80,46,34,fixed,80,1,1,0,0.000000,1,
