seed,method,max_switches,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,warmup_before_cycle_sec,cycle_start_offset_sec,expert_bs_id,run_index,source_file,source_condition,best_cycle,best_harmonic_mean,is_noop_to_best,sample_weight
7,multi_greedy,6,2,43,0,0,4,0.0,100.167,0.399333,31,0.397953,31,0,0,0,0.397953,0.51915,0.121196,0.121196,0.397953,0.060497,6,42,1,0,31,29,20,100.167,82.1667,53.1667,0.399333,0.486815,0.752351,0.000126,-0.002958,0.000102,0.000102,6,6,0,fixed,6,6,0,0,3.0,4.0,2,47,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_7_20260818_220722.csv,multi_greedy_K6,5,0.509411,0,1.00204
10,multi_greedy,6,1,70,2,2,2,0.792357,64.3333,0.099045,24,0.30604,37,0,2,0,0.30604,0.403976,0.097936,0.097936,0.30604,0.0,6,0,1,0,28,28,24,97.1667,80.5,64.3333,0.675292,0.176312,0.098806,0.016119,0.008763,0.000217,0.016119,6,6,0,fixed,6,6,0,0,3.0,4.0,0,40,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_10_20260819_115426.csv,multi_greedy_K6,4,0.427373,0,1.3223799999999999
1,multi_greedy,1,2,12,1,1,3,0.0,81.0,1.234568,36,0.370329,25,0,1,0,0.370329,0.389421,0.019092,0.019092,0.370329,-0.006485,1,19,1,1,21,36,23,64.5,81.0,54.8333,1.550388,1.234568,1.823709,0.005333,0.000398,0.0025,0.005333,1,1,0,fixed,1,1,0,0,3.0,4.0,1,1,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_1_20260818_015228.csv,multi_greedy_K1,5,0.415871,1,1.10666
6,multi_greedy,8,1,48,1,1,4,0.0,73.0,0.547945,26,0.559716,9,0,1,0,0.559716,0.784107,0.224391,0.224391,0.559716,0.0,8,0,1,-1,29,26,25,100.0,73.0,57.8333,0.4,0.547945,0.691643,0.030525,0.035274,0.030419,0.030525,8,8,0,fixed,8,8,0,0,3.0,4.0,2,56,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_6_20260819_054858.csv,multi_greedy_K8,3,0.699619,0,1.6105
6,multi_greedy,4,2,55,2,2,4,0.0,54.5,0.733945,21,0.647528,11,0,2,0,0.647528,0.736073,0.088545,0.088545,0.647528,0.087813,4,50,1,-1,30,29,21,100.333,77.6667,54.5,0.398672,0.515021,0.733945,0.040623,0.044544,0.049702,0.044544,4,4,0,fixed,4,4,0,0,3.0,4.0,2,36,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_6_20260819_062735.csv,multi_greedy_K4,3,0.66769,1,1.8908800000000001
8,multi_greedy,6,2,47,2,2,2,0.973769,58.5,0.121721,28,0.432548,24,0,1,1,0.432548,0.548914,0.116366,0.116366,0.432548,0.101477,6,44,1,0,30,22,28,106.5,82.8333,58.5,0.553001,0.491396,0.121719,0.023467,0.02356,0.003942,0.02356,6,6,0,fixed,6,6,0,0,3.0,4.0,1,48,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_8_20260819_032458.csv,multi_greedy_K6,5,0.591548,0,1.4712
6,multi_greedy,10,1,38,1,1,1,3.506469,73.0,1.168823,26,0.559716,9,0,1,0,0.559716,0.79144,0.231724,0.231724,0.559716,0.0,10,0,1,-1,29,26,25,100.0,73.0,57.8333,1.129829,1.133395,0.624337,0.033318,0.035274,0.02553,0.033318,10,10,0,fixed,10,10,0,0,3.0,4.0,1,16,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_6_20260819_055925.csv,multi_greedy_K10,3,0.709582,1,1.66636
3,multi_greedy,6,1,31,1,1,4,0.0,90.0,0.444444,28,0.33162,42,0,1,0,0.33162,0.460469,0.128849,0.128849,0.33162,0.0,6,0,1,0,25,28,27,96.6667,90.0,63.1667,0.413793,0.444444,0.633245,0.000293,0.00046,-0.004663,0.000293,6,6,0,fixed,6,6,0,0,3.0,4.0,2,43,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_3_20260818_131347.csv,multi_greedy_K6,5,0.579671,0,1.00586
6,multi_greedy,8,2,53,1,1,1,3.490784,78.5,1.163595,29,0.668107,7,0,1,0,0.668107,0.775721,0.107613,0.107613,0.668107,0.108392,8,46,1,1,26,29,25,100.333,78.5,54.5,1.125508,1.111687,0.747072,0.051566,0.053073,0.052455,0.052455,8,8,0,fixed,8,8,0,0,3.0,4.0,1,56,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_6_20260819_054858.csv,multi_greedy_K8,3,0.699619,1,2.0491
9,multi_greedy,4,1,4,1,1,1,2.977126,86.8333,0.992375,34,0.321428,42,0,1,0,0.321428,0.383781,0.062353,0.062353,0.321428,0.0,4,0,1,-1,26,34,20,82.8333,86.8333,63.6667,1.128527,1.029543,0.688782,0.002958,5.9e-05,-0.003398,0.002958,4,4,0,fixed,4,4,0,0,3.0,4.0,1,39,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_9_20260819_084759.csv,multi_greedy_K4,5,0.499172,1,1.05916
10,multi_greedy,10,2,54,2,2,2,0.855728,54.1667,0.106966,15,0.403214,40,0,0,1,0.403214,0.488676,0.085462,0.085462,0.403214,0.097173,10,31,1,0,38,27,15,100.667,78.1667,54.1667,0.354333,0.17766,0.105055,0.014207,0.006978,0.000178,0.014207,10,10,0,fixed,10,10,0,0,3.0,4.0,0,10,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_10_20260819_115450.csv,multi_greedy_K10,3,0.456225,0,1.28414
3,multi_greedy,8,1,54,1,1,2,3.94087,90.0,0.492609,28,0.33162,42,0,1,0,0.33162,0.50475,0.173129,0.173129,0.33162,0.0,8,0,1,0,25,28,27,96.6667,90.0,63.1667,0.746942,0.492202,0.090377,0.00138,0.00046,-0.017225,0.00138,8,8,0,fixed,8,8,0,0,3.0,4.0,1,53,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_3_20260818_125853.csv,multi_greedy_K8,5,0.606651,1,1.0276
8,multi_greedy,10,2,69,1,1,4,0.0,82.0,0.487805,23,0.521127,39,0,1,0,0.521127,0.624017,0.10289,0.10289,0.521127,0.190056,10,43,1,0,33,23,24,106.667,82.0,58.0,0.374999,0.487805,0.689655,0.002327,0.00573,0.006583,0.006583,10,10,0,fixed,10,10,0,0,3.0,4.0,2,18,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_8_20260819_033618.csv,multi_greedy_K10,4,0.59584,0,1.13166
7,multi_greedy,3,1,21,1,1,3,0.0,85.1667,1.174168,29,0.337456,37,0,1,0,0.337456,0.390795,0.053338,0.053338,0.337456,0.0,3,0,1,1,25,29,26,94.1667,85.1667,58.3333,1.061947,1.174168,1.714287,0.003219,0.000184,-0.000692,0.003219,3,3,0,fixed,3,3,0,0,3.0,4.0,1,27,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_7_20260818_220700.csv,multi_greedy_K3,5,0.517913,1,1.06438
10,multi_greedy,8,2,39,2,2,2,0.813113,55.0,0.101639,16,0.385226,40,0,0,1,0.385226,0.464669,0.079443,0.079443,0.385226,0.079186,8,39,1,0,36,28,16,98.6667,78.1667,55.0,0.393818,0.166759,0.102639,0.015473,0.006667,0.000136,0.015473,8,8,0,fixed,8,8,0,0,3.0,4.0,0,50,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_10_20260819_115433.csv,multi_greedy_K8,5,0.473143,0,1.30946
5,multi_greedy,4,1,42,2,2,2,0.690698,62.3333,0.086337,30,0.298538,37,0,0,1,0.298538,0.369857,0.071319,0.071319,0.298538,0.0,4,0,1,0,24,26,30,96.6667,85.6667,62.3333,0.708871,0.234063,0.0863,0.016987,0.011773,0.000269,0.016987,4,4,0,fixed,4,4,0,0,3.0,4.0,0,35,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_5_20260819_004304.csv,multi_greedy_K4,4,0.477328,0,1.33974
3,multi_greedy,10,2,1,1,1,2,3.539915,89.5,0.442489,29,0.48167,48,0,1,0,0.48167,0.605601,0.123931,0.123931,0.48167,0.15005,10,22,1,0,34,29,17,95.8333,89.5,53.8333,0.389815,0.443062,0.076127,-0.002656,9.4e-05,-0.032272,0.0,10,10,0,fixed,10,10,0,0,3.0,4.0,1,13,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_3_20260818_130344.csv,multi_greedy_K10,4,0.60764,1,1.0
1,multi_greedy,4,1,78,2,2,2,1.057905,94.8333,0.132238,24,0.376814,33,0,2,0,0.376814,0.434643,0.057829,0.057829,0.376814,0.0,4,0,1,0,20,36,24,69.8333,84.6667,94.8333,0.875479,0.157023,0.131965,0.014258,0.000318,8.6e-05,0.014258,4,4,0,fixed,4,4,0,0,3.0,4.0,0,31,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_1_20260818_015303.csv,multi_greedy_K4,5,0.606825,0,1.2851599999999999
5,multi_greedy,10,1,10,0,0,3,0.0,96.6667,1.034482,24,0.298538,37,0,0,0,0.298538,0.482757,0.184219,0.184219,0.298538,0.0,10,0,1,-1,24,26,30,96.6667,85.6667,62.3333,1.034482,1.167315,1.604279,0.000269,-0.001163,-0.004186,0.0,10,10,0,fixed,10,10,0,0,3.0,4.0,0,15,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_5_20260819_001948.csv,multi_greedy_K10,3,0.494497,1,1.0
4,multi_greedy,8,2,57,0,0,2,3.160628,108.5,0.395078,35,0.398773,44,0,0,0,0.398773,0.435656,0.036883,0.036883,0.398773,0.066579,8,37,1,0,35,30,15,108.5,79.6667,61.0,0.395005,0.164783,0.189903,-8.9e-05,-0.007705,-0.005664,0.0,8,8,0,fixed,8,8,0,0,3.0,4.0,0,54,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_4_20260818_181930.csv,multi_greedy_K8,4,0.455706,1,1.0
9,multi_greedy,8,2,62,1,1,2,1.573637,85.3333,0.196705,33,0.413683,34,0,0,1,0.413683,0.499245,0.085562,0.085562,0.413683,0.092256,8,27,1,0,34,33,13,96.6667,85.3333,54.1667,0.504079,0.196199,0.112517,0.009844,4.2e-05,-0.007792,0.009844,8,8,0,fixed,8,8,0,0,3.0,4.0,0,59,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_9_20260819_083818.csv,multi_greedy_K8,5,0.526466,0,1.19688
7,multi_greedy,10,1,43,0,0,4,0.0,94.1667,0.424779,25,0.337456,37,0,0,0,0.337456,0.506414,0.168958,0.168958,0.337456,0.0,10,0,1,0,25,29,26,94.1667,85.1667,58.3333,0.424779,0.469667,0.685715,0.000184,-0.002608,-0.002907,0.0,10,10,0,fixed,10,10,0,0,3.0,4.0,2,17,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_7_20260818_220739.csv,multi_greedy_K10,4,0.534212,0,1.0
7,multi_greedy,3,2,24,1,1,2,1.422906,82.6667,0.177863,29,0.324799,34,0,1,0,0.324799,0.41118,0.08638,0.08638,0.324799,-0.012657,3,46,1,0,28,29,23,99.1667,82.6667,54.6667,0.774889,0.181637,0.055457,0.008484,0.000125,-0.017512,0.008484,3,3,0,fixed,3,3,0,0,3.0,4.0,0,27,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_7_20260818_220700.csv,multi_greedy_K3,5,0.517913,0,1.16968
9,multi_greedy,10,1,1,1,1,2,1.496181,86.8333,0.187023,34,0.321428,42,0,0,1,0.321428,0.459942,0.138514,0.138514,0.321428,0.0,10,0,1,0,26,34,20,82.8333,86.8333,63.6667,0.747438,0.186906,0.105531,0.008033,5.9e-05,-0.008099,0.008033,10,10,0,fixed,10,10,0,0,3.0,4.0,0,19,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_9_20260819_084440.csv,multi_greedy_K10,5,0.541595,0,1.16066
1,multi_greedy,10,1,50,0,0,4,0.0,69.8333,0.572793,20,0.376814,33,0,0,0,0.376814,0.526234,0.14942,0.14942,0.376814,0.0,10,0,1,-1,20,36,24,69.8333,84.6667,94.8333,0.572793,0.472441,0.421793,8.6e-05,-0.004659,-0.003776,0.0,10,10,0,fixed,10,10,0,0,3.0,4.0,2,11,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_1_20260818_015444.csv,multi_greedy_K10,4,0.676633,0,1.0
7,multi_greedy,8,2,71,0,0,4,0.0,100.0,0.4,33,0.445384,29,0,2,1,0.445384,0.55811,0.112726,0.112726,0.445384,0.107928,8,29,1,0,33,28,19,100.0,83.5,54.3333,0.4,0.479042,0.736197,0.033192,0.030079,0.037551,0.037551,8,8,0,fixed,8,8,0,0,3.0,4.0,2,57,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_7_20260818_220731.csv,multi_greedy_K8,4,0.525211,0,1.75102
5,multi_greedy,8,1,17,2,2,2,0.690709,62.3333,0.086339,30,0.298538,37,0,0,1,0.298538,0.446842,0.148304,0.148304,0.298538,0.0,8,0,1,0,24,26,30,96.6667,85.6667,62.3333,0.708871,0.234063,0.0863,0.016987,0.011773,0.000269,0.016987,8,8,0,fixed,8,8,0,0,3.0,4.0,0,55,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_5_20260819_001229.csv,multi_greedy_K8,3,0.484904,0,1.33974
9,multi_greedy,1,1,40,2,2,3,0.0,63.6667,1.57068,20,0.321428,42,0,2,0,0.321428,0.337206,0.015779,0.015779,0.321428,0.0,1,0,1,-1,26,34,20,82.8333,86.8333,63.6667,1.207244,1.151632,1.57068,0.005541,0.002618,5.9e-05,0.005541,1,1,0,fixed,1,1,0,0,3.0,4.0,2,9,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_9_20260819_083748.csv,multi_greedy_K1,5,0.360556,1,1.11082
1,multi_greedy,6,2,25,2,2,1,2.746464,54.6667,0.915488,21,0.442783,24,0,2,0,0.442783,0.560069,0.117286,0.117286,0.442783,0.065969,6,32,1,-1,26,33,21,110.0,79.5,54.6667,2.127711,1.007957,0.961044,0.003106,-0.002409,0.000268,0.003106,6,6,0,fixed,6,6,0,0,3.0,4.0,2,41,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_1_20260818_015558.csv,multi_greedy_K6,5,0.668232,1,1.06212
4,multi_greedy,1,2,75,0,0,2,4.403186,107.5,0.550398,28,0.321055,27,0,0,0,0.321055,0.334947,0.013892,0.013892,0.321055,-0.011139,1,53,1,-1,28,31,21,107.5,79.8333,63.5,0.558158,0.159188,0.111442,0.000652,-0.006562,-0.012688,0.0,1,1,0,fixed,1,1,0,0,3.0,4.0,0,4,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_4_20260818_182505.csv,multi_greedy_K1,5,0.370629,1,1.0
3,multi_greedy,8,1,51,1,1,4,0.0,90.0,0.444444,28,0.33162,42,0,1,0,0.33162,0.50475,0.173129,0.173129,0.33162,0.0,8,0,1,0,25,28,27,96.6667,90.0,63.1667,0.413793,0.444444,0.633245,0.000293,0.00046,-0.004663,0.000293,8,8,0,fixed,8,8,0,0,3.0,4.0,2,53,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_3_20260818_125853.csv,multi_greedy_K8,5,0.606651,0,1.00586
8,multi_greedy,8,1,42,2,2,2,0.855709,66.1667,0.106964,34,0.331071,29,0,2,0,0.331071,0.494046,0.162976,0.162976,0.331071,0.0,8,0,1,0,25,21,34,103.167,80.6667,66.1667,0.753556,0.566906,0.106906,0.026659,0.025999,0.009345,0.026659,8,8,0,fixed,8,8,0,0,3.0,4.0,0,58,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_8_20260819_033626.csv,multi_greedy_K8,4,0.595816,0,1.53318
3,multi_greedy,4,2,74,2,2,2,0.504912,55.5,0.063114,23,0.327587,37,0,0,1,0.327587,0.446828,0.119241,0.119241,0.327587,-0.004033,4,18,1,0,29,28,23,94.1667,88.1667,55.5,0.563359,0.475192,0.062625,0.027005,0.026812,0.000179,0.027005,4,4,0,fixed,4,4,0,0,3.0,4.0,0,33,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_3_20260818_131509.csv,multi_greedy_K4,5,0.54884,0,1.5401
10,multi_greedy,4,2,55,1,1,2,1.360599,80.0,0.170075,28,0.321716,26,0,1,0,0.321716,0.395203,0.073487,0.073487,0.321716,0.015675,4,37,1,0,32,28,20,96.8333,80.0,57.3333,0.503691,0.171066,0.079282,0.006882,0.000172,-0.011821,0.006882,4,4,0,fixed,4,4,0,0,3.0,4.0,1,30,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_10_20260819_115417.csv,multi_greedy_K4,4,0.45084,1,1.13764
2,multi_greedy,10,1,15,0,0,2,5.295035,96.0,0.661879,28,0.314149,25,0,0,0,0.314149,0.582734,0.268585,0.268585,0.314149,0.0,10,0,1,-1,28,21,31,96.0,83.6667,62.5,0.661974,0.747875,0.0788,0.000153,0.000785,-0.018488,0.000785,10,10,0,fixed,10,10,0,0,3.0,4.0,0,12,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_2_20260818_073542.csv,multi_greedy_K10,4,0.621014,1,1.0157
6,multi_greedy,6,1,5,0,0,3,0.0,100.0,1.0,29,0.559716,9,0,0,0,0.559716,0.763347,0.203631,0.203631,0.559716,0.0,6,0,1,1,29,26,25,100.0,73.0,57.8333,1.0,1.369863,1.729108,0.035274,0.038283,0.032381,0.038283,6,6,0,fixed,6,6,0,0,3.0,4.0,0,46,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_6_20260819_061602.csv,multi_greedy_K6,3,0.692557,1,1.76566
6,multi_greedy,4,1,77,2,2,2,0.945323,57.8333,0.118165,25,0.559716,9,0,1,1,0.559716,0.743658,0.183942,0.183942,0.559716,0.0,4,0,1,0,29,26,25,100.0,73.0,57.8333,0.606367,0.586201,0.11785,0.070797,0.07254,0.035274,0.07254,4,4,0,fixed,4,4,0,0,3.0,4.0,1,36,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_6_20260819_062735.csv,multi_greedy_K4,3,0.66769,0,2.4508
4,multi_greedy,6,1,27,1,1,2,1.424017,79.6667,0.178002,31,0.332194,28,0,1,0,0.332194,0.40072,0.068526,0.068526,0.332194,0.0,6,0,1,0,27,31,22,107.5,79.6667,67.8333,0.56449,0.17759,0.125159,0.007439,0.000696,-0.005763,0.007439,6,6,0,fixed,6,6,0,0,3.0,4.0,0,44,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_4_20260818_183818.csv,multi_greedy_K6,5,0.454275,0,1.14878
1,multi_greedy,6,1,39,1,1,2,1.2907,84.6667,0.161338,36,0.376814,33,0,1,0,0.376814,0.464901,0.088087,0.088087,0.376814,0.0,6,0,1,0,20,36,24,69.8333,84.6667,94.8333,0.875479,0.161389,0.126739,0.013353,8.6e-05,-0.001863,0.013353,6,6,0,fixed,6,6,0,0,3.0,4.0,0,41,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_1_20260818_015558.csv,multi_greedy_K6,5,0.668232,0,1.26706
4,multi_greedy,4,2,25,2,2,1,4.046088,61.6667,1.348696,18,0.361702,54,0,2,0,0.361702,0.398207,0.036504,0.036504,0.361702,0.029508,4,51,1,-1,31,31,18,108.167,80.3333,61.6667,1.133603,0.930807,1.056695,0.003338,0.001595,0.000274,0.003338,4,4,0,fixed,4,4,0,0,3.0,4.0,2,34,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_4_20260818_185023.csv,multi_greedy_K4,5,0.446785,1,1.06676
6,multi_greedy,6,2,55,2,2,4,0.0,53.8333,0.743035,23,0.658907,9,0,2,0,0.658907,0.756057,0.09715,0.09715,0.658907,0.099191,6,49,1,-1,28,29,23,100.667,78.6667,53.8333,0.39735,0.508474,0.743035,0.041219,0.045569,0.051457,0.045569,6,6,0,fixed,6,6,0,0,3.0,4.0,2,46,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_6_20260819_061602.csv,multi_greedy_K6,3,0.692557,1,1.9113799999999999
10,multi_greedy,1,2,21,0,0,2,5.074199,96.8333,0.634275,29,0.275652,29,0,0,0,0.275652,0.293225,0.017573,0.017573,0.275652,-0.030388,1,38,1,-1,29,28,23,96.8333,78.6667,57.6667,0.66388,0.164834,0.071445,0.000178,-0.005677,-0.016325,0.0,1,1,0,fixed,1,1,0,0,3.0,4.0,0,0,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_10_20260819_115347.csv,multi_greedy_K1,1,0.30604,1,1.0
9,multi_greedy,4,2,80,1,1,2,1.467683,84.5,0.18346,34,0.354942,38,0,1,0,0.354942,0.425336,0.070395,0.070395,0.354942,0.033514,4,50,1,0,30,34,16,96.3333,84.5,56.3333,0.70284,0.185608,0.094696,0.009522,5.2e-05,-0.010189,0.009522,4,4,0,fixed,4,4,0,0,3.0,4.0,0,39,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_9_20260819_084759.csv,multi_greedy_K4,5,0.499172,0,1.19044
5,multi_greedy,3,2,52,2,2,2,0.389103,55.3333,0.048638,27,0.254924,33,0,0,1,0.254924,0.326962,0.072038,0.072038,0.254924,-0.043614,3,29,1,0,27,26,27,95.5,81.3333,55.3333,0.619956,0.236418,0.048425,0.021812,0.018176,5.7e-05,0.021812,3,3,0,fixed,3,3,0,0,3.0,4.0,0,25,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_5_20260819_003851.csv,multi_greedy_K3,5,0.476207,0,1.43624
10,multi_greedy,8,2,5,2,2,2,0.8131,55.0,0.101638,16,0.385226,40,1,0,1,0.385226,0.464669,0.079443,0.079443,0.385226,0.079186,8,39,1,0,36,28,16,98.6667,78.1667,55.0,0.393818,0.166759,0.102639,0.015472,0.006667,0.000136,0.015472,8,8,0,fixed,8,8,0,0,3.0,4.0,0,50,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_10_20260819_115433.csv,multi_greedy_K8,5,0.473143,0,1.30944
2,multi_greedy,8,1,28,1,1,4,0.0,83.6667,0.478087,21,0.314149,25,0,1,0,0.314149,0.520262,0.206113,0.206113,0.314149,0.0,8,0,1,0,28,21,31,96.0,83.6667,62.5,0.416667,0.478087,0.64,-0.000708,0.000153,-0.005517,0.0,8,8,0,fixed,8,8,0,0,3.0,4.0,2,52,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_2_20260818_073023.csv,multi_greedy_K8,4,0.63112,0,1.0
8,multi_greedy,3,2,6,1,1,2,5.594396,78.8333,0.699299,21,0.36676,18,0,1,0,0.36676,0.43141,0.064651,0.064651,0.36676,0.035689,3,37,1,-1,28,21,31,106.5,78.8333,61.1667,0.630385,0.579307,0.099464,0.002784,0.003089,-0.01585,0.002784,3,3,0,fixed,3,3,0,0,3.0,4.0,1,28,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_8_20260819_032341.csv,multi_greedy_K3,5,0.556062,1,1.05568
9,multi_greedy,4,1,53,0,0,1,3.509731,82.8333,1.16991,26,0.321428,42,0,0,0,0.321428,0.383781,0.062353,0.062353,0.321428,0.0,4,0,1,-1,26,34,20,82.8333,86.8333,63.6667,1.172336,0.992907,0.688782,5.9e-05,-0.002954,-0.006267,0.0,4,4,0,fixed,4,4,0,0,3.0,4.0,0,39,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_9_20260819_084759.csv,multi_greedy_K4,5,0.499172,1,1.0
7,multi_greedy,1,2,40,1,1,2,1.430639,81.8333,0.17883,29,0.279767,36,0,1,0,0.279767,0.302584,0.022817,0.022817,0.279767,-0.05769,1,41,1,0,26,29,25,97.3333,81.8333,55.5,0.853829,0.178311,0.052353,0.006605,7.2e-05,-0.01514,0.006605,1,1,0,fixed,1,1,0,0,3.0,4.0,1,7,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_7_20260818_220651.csv,multi_greedy_K1,1,0.337456,1,1.1320999999999999
7,multi_greedy,6,2,51,2,2,1,2.686466,53.1667,0.895489,20,0.397953,31,0,2,0,0.397953,0.51915,0.121196,0.121196,0.397953,0.060497,6,42,1,-1,31,29,20,100.167,82.1667,53.1667,1.132377,0.978136,0.861682,0.002932,-0.001357,0.000126,0.002932,6,6,0,fixed,6,6,0,0,3.0,4.0,2,47,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_7_20260818_220722.csv,multi_greedy_K6,5,0.509411,1,1.05864
4,multi_greedy,8,2,63,0,0,4,0.0,108.5,0.368664,35,0.398773,44,0,0,0,0.398773,0.435656,0.036883,0.036883,0.398773,0.066579,8,37,1,0,35,30,15,108.5,79.6667,61.0,0.368664,0.502092,0.655738,-8.9e-05,0.000751,0.002206,0.002206,8,8,0,fixed,8,8,0,0,3.0,4.0,2,54,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_4_20260818_181930.csv,multi_greedy_K8,4,0.455706,0,1.04412
3,multi_greedy,6,2,48,2,2,4,0.0,55.8333,0.716418,21,0.367706,35,0,2,0,0.367706,0.571141,0.203435,0.203435,0.367706,0.036085,6,21,1,-1,31,28,21,95.3333,88.1667,55.8333,0.419581,0.453686,0.716418,0.004972,0.005952,0.000291,0.005952,6,6,0,fixed,6,6,0,0,3.0,4.0,2,43,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_3_20260818_131347.csv,multi_greedy_K6,5,0.579671,1,1.11904
3,multi_greedy,4,2,47,0,0,4,0.0,94.1667,0.424779,29,0.327587,37,0,0,0,0.327587,0.446828,0.119241,0.119241,0.327587,-0.004033,4,18,1,0,29,28,23,94.1667,88.1667,55.5,0.424779,0.453686,0.720721,0.000179,0.000658,-0.005106,0.000658,4,4,0,fixed,4,4,0,0,3.0,4.0,2,33,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_3_20260818_131509.csv,multi_greedy_K4,5,0.54884,0,1.01316
4,multi_greedy,6,1,31,2,2,2,1.049096,67.8333,0.131137,22,0.332194,28,0,0,1,0.332194,0.40072,0.068526,0.068526,0.332194,0.0,6,0,1,0,27,31,22,107.5,79.6667,67.8333,0.56449,0.17208,0.130822,0.013399,0.005902,0.000696,0.013399,6,6,0,fixed,6,6,0,0,3.0,4.0,0,44,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_4_20260818_183818.csv,multi_greedy_K6,5,0.454275,0,1.26798
