seed,method,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,applied,skip_reason
20,online_dqn,2,5,4,0,0,2,0.143021,0.360866,0.360866,0.282375,1.006459,0.156600,1.288833,1,
20,online_dqn,2,6,2,0,0,2,0.263116,0.360866,0.360866,0.072012,1.057935,0.194304,1.129947,1,
20,online_dqn,2,7,69,0,0,0,0.264487,0.360866,0.360866,0.000000,1.149657,0.102385,1.059749,0,same_bs
20,online_dqn,2,8,27,0,0,0,0.266796,0.360866,0.360866,0.000000,1.151421,0.103600,1.056208,0,same_bs
20,online_dqn,2,9,30,0,0,0,0.266798,0.360866,0.360866,0.000000,1.151423,0.103602,1.056204,0,same_bs
20,online_dqn,2,10,25,0,0,0,0.266929,0.360866,0.360866,0.000000,1.151524,0.103671,1.056004,0,same_bs
20,online_dqn,2,11,62,0,0,0,0.266936,0.360866,0.360866,0.000000,1.151528,0.103674,1.055994,0,same_bs
20,online_dqn,2,12,33,0,0,0,0.266936,0.360866,0.360866,0.000000,1.151529,0.103675,1.055992,0,same_bs
20,online_dqn,2,13,6,0,0,0,0.267066,0.360866,0.360866,0.000000,1.151629,0.103742,1.055795,0,same_bs
20,online_dqn,2,14,38,0,0,0,0.267066,0.360866,0.360866,0.000000,1.151629,0.103743,1.055793,0,same_bs
20,online_dqn,2,15,40,0,0,0,0.267068,0.360866,0.360866,0.000000,1.151631,0.103744,1.055790,0,same_bs
20,online_dqn,2,16,45,0,0,0,0.267068,0.360866,0.360866,0.000000,1.151631,0.103744,1.055790,0,same_bs
20,online_dqn,2,17,63,0,0,0,0.267069,0.360866,0.360866,0.000000,1.151631,0.103745,1.055790,0,same_bs
20,online_dqn,2,18,80,0,0,0,0.267070,0.360866,0.360866,0.000000,1.151632,0.103745,1.055787,0,same_bs
20,online_dqn,2,19,31,0,0,0,0.267070,0.360866,0.360866,0.000000,1.151632,0.103745,1.055787,0,same_bs
20,online_dqn,2,20,20,0,0,0,0.267070,0.360866,0.360866,0.000000,1.151632,0.103745,1.055787,0,same_bs
20,online_dqn,2,21,76,0,0,0,0.267072,0.360866,0.360866,0.000000,1.151633,0.103746,1.055786,0,same_bs
20,online_dqn,2,22,12,0,0,0,0.267072,0.360866,0.360866,0.000000,1.151633,0.103746,1.055786,0,same_bs
20,online_dqn,2,23,67,0,0,0,0.267073,0.360866,0.360866,0.000000,1.151634,0.103746,1.055783,0,same_bs
20,online_dqn,2,24,36,0,0,0,0.267076,0.360866,0.360866,0.000000,1.151636,0.103748,1.055779,0,same_bs
20,online_dqn,2,25,10,0,0,0,0.267080,0.360866,0.360866,0.000000,1.151640,0.103750,1.055772,0,same_bs
20,online_dqn,2,26,79,0,0,0,0.267084,0.360866,0.360866,0.000000,1.151642,0.103752,1.055767,0,same_bs
20,online_dqn,2,27,78,0,0,0,0.267084,0.360866,0.360866,0.000000,1.151642,0.103752,1.055767,0,same_bs
20,online_dqn,2,28,8,0,0,0,0.275548,0.360866,0.360866,0.000000,1.158112,0.108209,1.042786,0,same_bs
20,online_dqn,2,29,22,0,0,0,0.277186,0.360866,0.360866,0.000000,1.159364,0.109071,1.040273,0,same_bs
20,online_dqn,2,30,70,0,0,0,0.278135,0.360866,0.360866,0.000000,1.160089,0.109571,1.038817,0,same_bs
20,online_dqn,2,31,58,0,0,0,0.278135,0.360866,0.360866,0.000000,1.160089,0.109571,1.038817,0,same_bs
20,online_dqn,2,32,28,0,0,2,0.392800,0.360866,0.360866,1.466459,0.436992,0.011915,1.903450,1,
20,online_dqn,2,33,49,0,0,2,0.392800,0.360866,0.360866,1.391086,0.460780,-0.004782,1.851866,1,
20,online_dqn,2,34,54,1,1,2,0.551724,0.360866,0.360866,0.066400,-0.063180,1.051075,1.117475,1,
20,online_dqn,2,35,53,1,1,2,0.551724,0.360866,0.360866,0.169977,0.067458,0.948439,1.118415,1,
20,online_dqn,2,36,60,1,1,2,0.551724,0.360866,0.360866,0.273552,0.198096,0.845803,1.119355,1,
20,online_dqn,2,37,48,1,1,2,0.551724,0.360866,0.360866,0.381649,0.313669,0.747217,1.128866,1,
20,online_dqn,2,38,46,1,1,2,0.551724,0.360866,0.360866,0.505302,0.396013,0.652909,1.158211,1,
20,online_dqn,2,39,64,1,1,2,0.551724,0.360866,0.360866,0.628971,0.478327,0.558599,1.187570,1,
20,online_dqn,3,0,2,2,2,2,0.071859,0.374427,0.374427,0.000000,-0.759520,0.603836,1.104756,0,same_bs
20,online_dqn,3,1,72,2,2,2,0.071859,0.374427,0.374427,0.000000,-0.759520,0.603836,1.104756,0,same_bs
20,online_dqn,3,2,4,2,2,2,0.071859,0.374427,0.374427,0.000000,-0.759520,0.603835,1.104757,0,same_bs
20,online_dqn,3,3,38,0,0,2,0.244820,0.374427,0.374427,0.795228,0.043568,-0.173973,0.838796,1,
20,online_dqn,3,4,78,0,0,2,0.245495,0.374427,0.374427,0.715367,0.087700,-0.208791,0.803067,1,
20,online_dqn,3,5,79,0,0,0,0.245496,0.374427,0.374427,0.000000,0.127371,-0.227644,0.760069,0,same_bs
20,online_dqn,3,6,12,0,0,2,0.245900,0.374427,0.374427,0.631763,0.127710,-0.227435,0.759474,1,
20,online_dqn,3,7,20,0,0,2,0.245900,0.374427,0.374427,0.549099,0.167379,-0.246289,0.716478,1,
20,online_dqn,3,8,30,0,0,2,0.245903,0.374427,0.374427,0.466429,0.207050,-0.265141,0.673479,1,
20,online_dqn,3,9,33,0,0,2,0.245905,0.374427,0.374427,0.384106,0.247621,-0.289275,0.631726,1,
20,online_dqn,3,10,36,0,0,2,0.246037,0.374427,0.374427,0.301904,0.289401,-0.319795,0.591305,1,
20,online_dqn,3,11,25,0,0,2,0.246163,0.374427,0.374427,0.219715,0.331176,-0.350319,0.550892,1,
20,online_dqn,3,12,27,0,0,2,0.246164,0.374427,0.374427,0.137817,0.372849,-0.380921,0.510667,1,
20,online_dqn,3,13,62,0,0,2,0.246175,0.374427,0.374427,0.055898,0.414529,-0.411516,0.470427,1,
20,online_dqn,3,14,67,0,0,0,0.246311,0.374427,0.374427,0.000000,0.436511,-0.439473,0.435614,0,same_bs
20,online_dqn,3,15,8,0,0,0,0.246580,0.374427,0.374427,0.000000,0.436827,-0.439403,0.435146,0,same_bs
20,online_dqn,3,16,6,0,0,2,0.248085,0.374427,0.374427,-0.006061,0.438593,-0.439014,0.432532,1,
20,online_dqn,3,17,45,0,0,0,0.248352,0.374427,0.374427,0.000000,0.466515,-0.484133,0.388293,0,same_bs
20,online_dqn,3,18,58,0,0,0,0.248355,0.374427,0.374427,0.000000,0.466518,-0.484132,0.388288,0,same_bs
20,online_dqn,3,19,70,0,0,0,0.248359,0.374427,0.374427,0.000000,0.466524,-0.484131,0.388280,0,same_bs
20,online_dqn,3,20,80,0,0,0,0.248359,0.374427,0.374427,0.000000,0.466524,-0.484131,0.388280,0,same_bs
20,online_dqn,3,21,76,0,0,0,0.248364,0.374427,0.374427,0.000000,0.466529,-0.484129,0.388274,0,same_bs
20,online_dqn,3,22,63,0,0,0,0.248365,0.374427,0.374427,0.000000,0.466531,-0.484129,0.388270,0,same_bs
20,online_dqn,3,23,31,0,0,0,0.248494,0.374427,0.374427,0.000000,0.466682,-0.484096,0.388046,0,same_bs
20,online_dqn,3,24,40,0,0,0,0.248494,0.374427,0.374427,0.000000,0.466682,-0.484096,0.388046,0,same_bs
20,online_dqn,3,25,22,0,0,0,0.248497,0.374427,0.374427,0.000000,0.466687,-0.484095,0.388040,0,same_bs
20,online_dqn,3,26,10,0,0,0,0.248499,0.374427,0.374427,0.000000,0.466688,-0.484094,0.388038,0,same_bs
20,online_dqn,3,27,69,0,0,0,0.248632,0.374427,0.374427,0.000000,0.466845,-0.484060,0.387806,0,same_bs
20,online_dqn,3,28,3,0,0,0,0.257375,0.374427,0.374427,0.000000,0.477112,-0.481795,0.372612,0,same_bs
20,online_dqn,3,29,77,0,0,2,0.258057,0.374427,0.374427,-0.106485,0.477912,-0.481618,0.371428,1,
20,online_dqn,3,30,9,0,0,0,0.258467,0.374427,0.374427,0.000000,0.479256,-0.496562,0.331699,0,same_bs
20,online_dqn,3,31,11,0,0,0,0.268309,0.374427,0.374427,0.000000,0.492653,-0.496083,0.314267,0,same_bs
20,online_dqn,3,32,43,1,1,2,0.538117,0.374427,0.374427,0.599023,-0.928320,0.551606,1.150630,1,
20,online_dqn,3,33,37,1,1,0,0.538117,0.374427,0.374427,-1.505867,-0.936840,0.569027,1.169623,1,
20,online_dqn,3,34,23,1,1,2,0.538117,0.374427,0.374427,0.633173,-0.906067,0.549788,1.182961,1,
20,online_dqn,4,0,20,2,2,2,0.047545,0.195645,0.195645,0.000000,0.530185,-0.132147,1.528836,0,same_bs
20,online_dqn,4,1,12,2,2,2,0.048363,0.195645,0.195645,0.000000,0.529728,-0.132632,1.530238,0,same_bs
20,online_dqn,4,2,4,2,2,2,0.048489,0.195645,0.195645,0.000000,0.529657,-0.132708,1.530454,0,same_bs
20,online_dqn,4,3,77,2,2,2,0.048491,0.195645,0.195645,0.000000,0.529657,-0.132708,1.530457,0,same_bs
20,online_dqn,4,4,38,2,2,2,0.048492,0.195645,0.195645,0.000000,0.529656,-0.132709,1.530459,0,same_bs
20,online_dqn,4,5,25,2,2,2,0.048492,0.195645,0.195645,0.000000,0.529656,-0.132709,1.530459,0,same_bs
20,online_dqn,4,6,78,2,2,2,0.048493,0.195645,0.195645,0.000000,0.529655,-0.132709,1.530460,0,same_bs
20,online_dqn,4,7,6,2,2,2,0.048493,0.195645,0.195645,0.000000,0.529655,-0.132709,1.530460,0,same_bs
20,online_dqn,4,8,30,2,2,2,0.048494,0.195645,0.195645,0.000000,0.529655,-0.132710,1.530462,0,same_bs
20,online_dqn,4,9,27,2,2,2,0.048494,0.195645,0.195645,0.000000,0.529655,-0.132710,1.530462,0,same_bs
20,online_dqn,4,10,62,2,2,2,0.048495,0.195645,0.195645,0.000000,0.529654,-0.132711,1.530465,0,same_bs
20,online_dqn,4,11,33,2,2,2,0.048495,0.195645,0.195645,0.000000,0.529654,-0.132711,1.530465,0,same_bs
20,online_dqn,4,12,36,2,2,2,0.048498,0.195645,0.195645,0.000000,0.529652,-0.132713,1.530470,0,same_bs
20,online_dqn,4,13,2,2,2,2,0.048500,0.195645,0.195645,0.000000,0.529651,-0.132713,1.530472,0,same_bs
20,online_dqn,4,14,72,2,2,2,0.048500,0.195645,0.195645,0.000000,0.529651,-0.132713,1.530472,0,same_bs
20,online_dqn,4,15,69,0,0,0,0.387573,0.195645,0.195645,0.000000,1.489485,0.350271,0.951512,0,same_bs
20,online_dqn,4,16,22,0,0,0,0.390573,0.195645,0.195645,0.000000,1.491330,0.351499,0.948886,0,same_bs
20,online_dqn,4,17,63,0,0,0,0.390702,0.195645,0.195645,0.000000,1.491409,0.351553,0.948773,0,same_bs
20,online_dqn,4,18,40,0,0,0,0.390706,0.195645,0.195645,0.000000,1.491411,0.351554,0.948769,0,same_bs
20,online_dqn,4,19,31,0,0,0,0.390707,0.195645,0.195645,0.000000,1.491412,0.351555,0.948769,0,same_bs
20,online_dqn,4,20,76,0,0,0,0.390715,0.195645,0.195645,0.000000,1.491417,0.351557,0.948761,0,same_bs
20,online_dqn,4,21,70,0,0,0,0.390716,0.195645,0.195645,0.000000,1.491418,0.351558,0.948760,0,same_bs
20,online_dqn,4,22,10,0,0,0,0.390844,0.195645,0.195645,0.000000,1.491496,0.351611,0.948649,0,same_bs
20,online_dqn,4,23,80,0,0,0,0.395085,0.195645,0.195645,0.000000,1.494104,0.353348,0.944937,0,same_bs
20,online_dqn,4,24,45,0,0,0,0.395087,0.195645,0.195645,0.000000,1.494105,0.353348,0.944935,0,same_bs
20,online_dqn,4,25,58,0,0,0,0.395087,0.195645,0.195645,0.000000,1.494105,0.353348,0.944935,0,same_bs
20,online_dqn,4,26,8,0,0,0,0.398645,0.195645,0.195645,0.000000,1.496293,0.354805,0.941821,0,same_bs
20,online_dqn,4,27,11,0,0,0,0.399172,0.195645,0.195645,0.000000,1.496617,0.355022,0.941359,0,same_bs
20,online_dqn,4,28,9,0,0,0,0.399173,0.195645,0.195645,0.000000,1.496618,0.355022,0.941358,0,same_bs
20,online_dqn,4,29,3,0,0,0,0.399178,0.195645,0.195645,0.000000,1.496620,0.355024,0.941354,0,same_bs
20,online_dqn,4,30,67,0,0,0,0.402458,0.195645,0.195645,0.000000,1.498637,0.356367,0.938483,0,same_bs
20,online_dqn,4,31,79,0,0,0,0.402465,0.195645,0.195645,0.000000,1.498641,0.356370,0.938477,0,same_bs
20,online_dqn,4,32,37,0,0,2,0.411664,0.195645,0.195645,0.826458,0.746515,0.311743,1.572973,1,
20,online_dqn,4,33,5,1,1,2,0.525164,0.195645,0.195645,0.256653,-0.177868,0.912333,1.168986,1,
20,online_dqn,4,34,74,1,1,2,0.525164,0.195645,0.195645,0.235276,-0.185383,0.934074,1.169350,1,
20,online_dqn,4,35,21,1,1,2,0.525164,0.195645,0.195645,0.218229,-0.167078,0.943680,1.161908,1,
20,online_dqn,4,36,14,2,2,2,0.680831,0.195645,0.195645,0.000000,0.576854,-0.231618,1.755082,0,same_bs
20,online_dqn,4,37,51,2,2,0,1.759532,0.195645,0.195645,-3.023676,-0.207287,-0.842410,2.816389,1,
20,online_dqn,4,38,68,2,2,2,1.759532,0.195645,0.195645,0.000000,-0.231678,-0.820653,2.836205,0,same_bs
20,online_dqn,4,39,18,2,2,2,1.759532,0.195645,0.195645,0.000000,-0.231678,-0.820653,2.836205,0,same_bs
20,online_dqn,4,40,59,0,0,2,1.029159,0.195645,0.195645,0.565041,0.858974,0.363217,1.424015,1,
20,online_dqn,4,41,7,0,0,2,1.029159,0.195645,0.195645,0.540342,0.870287,0.343134,1.410629,1,
20,online_dqn,4,42,55,0,0,2,1.029159,0.195645,0.195645,0.515645,0.881600,0.323052,1.397244,1,
20,online_dqn,4,43,65,0,0,2,1.029159,0.195645,0.195645,0.498328,0.884170,0.311797,1.382498,1,
20,online_dqn,4,44,1,0,0,2,1.029159,0.195645,0.195645,0.498924,0.865523,0.321967,1.364447,1,
20,online_dqn,4,45,34,0,0,2,1.029159,0.195645,0.195645,0.496352,0.848391,0.333503,1.344743,1,
20,online_dqn,4,46,32,0,0,2,1.029159,0.195645,0.195645,0.476694,0.839419,0.352413,1.316113,1,
20,online_dqn,4,47,44,0,0,2,1.449475,0.195645,0.195645,-0.588224,1.377634,0.400992,0.789410,0,offload_satisfaction_drop
20,online_dqn,4,48,19,0,0,0,1.285225,0.195645,0.195645,0.000000,1.364488,0.381735,0.820660,0,same_bs
20,online_dqn,4,49,35,0,0,0,1.183749,0.195645,0.195645,0.000000,1.356203,0.370000,0.840144,0,same_bs
20,online_dqn,4,50,24,0,0,0,1.175615,0.195645,0.195645,0.000000,1.355538,0.369059,0.841706,0,same_bs
20,online_dqn,4,51,57,0,0,0,1.174750,0.195645,0.195645,0.000000,1.355468,0.368959,0.841872,0,same_bs
20,online_dqn,4,52,73,0,0,0,1.168877,0.195645,0.195645,0.000000,1.354988,0.368279,0.843000,0,same_bs
20,online_dqn,4,53,66,0,0,0,1.168877,0.195645,0.195645,0.000000,1.354988,0.368279,0.843000,0,same_bs
