seed,method,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,applied,skip_reason
23,online_dqn,3,11,8,2,2,2,0.119945,0.323552,0.323552,0.000000,1.627851,-0.412010,1.787373,0,same_bs
23,online_dqn,3,12,9,2,2,2,0.120223,0.323552,0.323552,0.000000,1.627686,-0.412211,1.787625,0,same_bs
23,online_dqn,3,13,23,2,2,2,0.122946,0.323552,0.323552,0.000000,1.626072,-0.414181,1.790096,0,same_bs
23,online_dqn,3,14,19,2,2,2,0.123221,0.323552,0.323552,0.000000,1.625909,-0.414379,1.790346,0,same_bs
23,online_dqn,3,15,72,1,1,2,0.282920,0.323552,0.323552,1.882573,1.230257,-0.059627,1.822946,1,
23,online_dqn,3,16,56,1,1,2,0.300406,0.323552,0.323552,1.943252,1.195543,-0.095104,1.848148,1,
23,online_dqn,3,17,1,1,1,2,0.316677,0.323552,0.323552,1.990147,1.180428,-0.125518,1.864629,1,
23,online_dqn,3,18,21,0,0,2,0.367536,0.323552,0.323552,0.329795,1.778583,0.899723,2.108378,1,
23,online_dqn,3,19,67,0,0,2,0.367536,0.323552,0.323552,0.323375,1.777294,0.868035,2.100669,1,
23,online_dqn,3,20,49,0,0,2,0.367536,0.323552,0.323552,0.329115,1.756197,0.830877,2.085312,1,
23,online_dqn,3,21,26,0,0,2,0.367536,0.323552,0.323552,0.345155,1.728309,0.790803,2.073464,1,
23,online_dqn,3,22,61,0,0,2,0.367536,0.323552,0.323552,0.320669,1.734046,0.735193,2.054715,1,
23,online_dqn,3,23,48,0,0,2,0.367536,0.323552,0.323552,0.327714,1.716656,0.694392,2.044370,1,
23,online_dqn,3,24,16,0,0,2,0.367536,0.323552,0.323552,0.336923,1.695746,0.656770,2.032669,1,
23,online_dqn,3,25,36,0,0,2,0.367536,0.323552,0.323552,0.355089,1.664429,0.634243,2.019518,1,
23,online_dqn,3,26,58,0,0,2,0.467748,0.323552,0.323552,0.078526,1.882112,0.532246,1.960638,1,
23,online_dqn,3,27,68,0,0,2,0.467752,0.323552,0.323552,0.105704,1.844530,0.508701,1.950234,1,
23,online_dqn,3,28,54,0,0,2,0.467754,0.323552,0.323552,0.132880,1.806948,0.485156,1.939828,1,
23,online_dqn,3,29,65,0,0,2,0.467754,0.323552,0.323552,0.152365,1.774714,0.462481,1.927078,1,
23,online_dqn,4,0,47,2,2,1,0.066935,0.197003,0.197003,-2.033796,2.676396,-0.880585,1.153211,1,
23,online_dqn,4,1,52,2,2,0,0.066935,0.197003,0.197003,1.387593,2.567718,-0.853868,1.180125,1,
23,online_dqn,4,2,35,2,2,0,0.066936,0.197003,0.197003,1.257658,2.464288,-0.825046,1.206630,1,
23,online_dqn,4,3,9,2,2,0,0.066940,0.197003,0.197003,1.152588,2.382078,-0.789752,1.229490,1,
23,online_dqn,4,4,33,2,2,0,0.066940,0.197003,0.197003,1.046029,2.299867,-0.763162,1.253838,1,
23,online_dqn,4,5,8,2,2,0,0.066943,0.197003,0.197003,0.923558,2.211875,-0.741119,1.288318,1,
23,online_dqn,4,6,12,2,2,0,0.067073,0.197003,0.197003,0.800807,2.123763,-0.719146,1.322955,1,
23,online_dqn,4,7,20,2,2,0,0.067073,0.197003,0.197003,0.676346,2.034037,-0.695148,1.357691,1,
23,online_dqn,4,8,23,2,2,0,0.067076,0.197003,0.197003,0.548631,1.946094,-0.665881,1.397463,1,
23,online_dqn,4,9,31,2,2,0,0.067076,0.197003,0.197003,0.421515,1.869967,-0.632080,1.448452,1,
23,online_dqn,4,10,19,2,2,0,0.067078,0.197003,0.197003,0.294396,1.793838,-0.598280,1.499442,1,
23,online_dqn,4,11,4,2,2,0,0.067079,0.197003,0.197003,0.167278,1.717709,-0.564481,1.550431,1,
23,online_dqn,4,12,3,2,2,0,0.067206,0.197003,0.197003,0.037888,1.641536,-0.527180,1.603647,1,
23,online_dqn,4,13,54,2,2,2,0.067213,0.197003,0.197003,0.000000,1.562267,-0.491907,1.664557,0,same_bs
23,online_dqn,4,14,72,2,2,2,0.067214,0.197003,0.197003,0.000000,1.562265,-0.491908,1.664559,0,same_bs
23,online_dqn,4,15,1,2,2,2,0.067214,0.197003,0.197003,0.000000,1.562265,-0.491908,1.664559,0,same_bs
23,online_dqn,4,16,56,2,2,2,0.067214,0.197003,0.197003,0.000000,1.562265,-0.491908,1.664559,0,same_bs
23,online_dqn,4,17,58,2,2,2,0.067216,0.197003,0.197003,0.000000,1.562264,-0.491909,1.664561,0,same_bs
23,online_dqn,4,18,65,2,2,2,0.067219,0.197003,0.197003,0.000000,1.562261,-0.491911,1.664565,0,same_bs
23,online_dqn,4,19,68,2,2,2,0.067219,0.197003,0.197003,0.000000,1.562261,-0.491911,1.664565,0,same_bs
23,online_dqn,4,20,73,2,2,2,0.067345,0.197003,0.197003,0.000000,1.562138,-0.492011,1.664735,0,same_bs
23,online_dqn,4,21,55,2,2,2,0.067348,0.197003,0.197003,0.000000,1.562135,-0.492013,1.664738,0,same_bs
23,online_dqn,4,22,24,1,1,2,0.526316,0.197003,0.197003,2.150252,0.863764,0.075368,2.225620,1,
23,online_dqn,4,23,10,1,1,2,0.526316,0.197003,0.197003,2.146253,0.891822,0.076403,2.222656,1,
