seed,method,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,applied,skip_reason
21,online_dqn,1,36,56,1,1,0,0.466926,0.295769,0.295769,1.659969,1.544943,-0.115026,1.237638,1,
21,online_dqn,1,37,79,1,1,0,0.466926,0.295769,0.295769,1.751302,1.597567,-0.153735,1.234799,1,
21,online_dqn,2,0,5,2,2,0,0.056968,0.250442,0.250442,0.262851,1.251349,0.246793,0.988498,1,
21,online_dqn,2,1,40,2,2,0,0.056972,0.250442,0.250442,0.217549,1.224117,0.245090,1.006568,1,
21,online_dqn,2,2,6,2,2,0,0.057103,0.250442,0.250442,0.187886,1.208381,0.234785,1.020496,1,
21,online_dqn,2,3,17,2,2,0,0.058058,0.250442,0.250442,0.156282,1.191476,0.217928,1.035195,1,
21,online_dqn,2,4,46,2,2,0,0.058058,0.250442,0.250442,0.124954,1.172015,0.200687,1.047061,1,
21,online_dqn,2,5,69,2,2,0,0.058061,0.250442,0.250442,0.096329,1.153529,0.183117,1.057200,1,
21,online_dqn,2,6,70,2,2,0,0.058061,0.250442,0.250442,0.046202,1.123715,0.152035,1.077513,1,
21,online_dqn,2,7,49,2,2,2,0.058061,0.250442,0.250442,0.000000,1.088085,0.114321,1.103225,0,same_bs
21,online_dqn,2,8,30,2,2,0,0.058062,0.250442,0.250442,-0.015145,1.088083,0.114319,1.103228,1,
21,online_dqn,2,9,45,2,2,2,0.058065,0.250442,0.250442,0.000000,1.052449,0.076600,1.128947,0,same_bs
21,online_dqn,2,10,71,0,0,2,0.279769,0.250442,0.250442,0.091699,1.074431,0.925706,1.166131,1,
21,online_dqn,2,11,68,0,0,2,0.279772,0.250442,0.250442,0.217992,0.985038,0.950235,1.203030,1,
21,online_dqn,2,12,72,0,0,2,0.279772,0.250442,0.250442,0.281539,0.924584,0.994407,1.206123,1,
21,online_dqn,2,13,53,0,0,2,0.279779,0.250442,0.250442,0.308723,0.867978,1.062934,1.176701,1,
21,online_dqn,2,14,58,0,0,2,0.279780,0.250442,0.250442,0.315705,0.832102,1.116432,1.147807,1,
21,online_dqn,2,15,7,0,0,1,0.279896,0.250442,0.250442,0.297072,0.840614,1.137687,1.120144,1,
21,online_dqn,2,16,25,0,0,1,0.279899,0.250442,0.250442,0.296303,0.863080,1.159384,1.080294,1,
21,online_dqn,3,0,49,2,2,2,0.053136,0.279898,0.279898,0.000000,0.899987,0.494778,1.353203,0,same_bs
21,online_dqn,3,1,72,2,2,2,0.053689,0.279898,0.279898,0.000000,0.899151,0.494435,1.354045,0,same_bs
21,online_dqn,3,2,71,2,2,2,0.053690,0.279898,0.279898,0.000000,0.899150,0.494435,1.354045,0,same_bs
21,online_dqn,3,3,68,2,2,2,0.053692,0.279898,0.279898,0.000000,0.899148,0.494434,1.354048,0,same_bs
21,online_dqn,3,4,58,2,2,2,0.053965,0.279898,0.279898,0.000000,0.898735,0.494265,1.354463,0,same_bs
21,online_dqn,3,5,53,2,2,2,0.053966,0.279898,0.279898,0.000000,0.898733,0.494264,1.354466,0,same_bs
21,online_dqn,3,6,45,2,2,2,0.054099,0.279898,0.279898,0.000000,0.898533,0.494182,1.354667,0,same_bs
21,online_dqn,3,7,6,0,0,1,0.275400,0.279898,0.279898,0.254451,1.084269,1.338720,0.967220,1,
21,online_dqn,3,8,14,0,0,0,0.275540,0.279898,0.279898,0.000000,1.114664,1.308022,0.969391,0,same_bs
21,online_dqn,3,9,76,0,0,1,0.276213,0.279898,0.279898,0.193423,1.114906,1.308329,0.969095,1,
21,online_dqn,3,10,77,0,0,1,0.276217,0.279898,0.279898,0.132317,1.145253,1.277570,0.971325,1,
21,online_dqn,3,11,65,0,0,1,0.276220,0.279898,0.279898,0.071211,1.175599,1.246810,0.973555,1,
21,online_dqn,3,12,15,0,0,1,0.276226,0.279898,0.279898,0.009752,1.206152,1.215904,0.975227,1,
21,online_dqn,3,13,59,0,0,0,0.276226,0.279898,0.279898,0.000000,1.237698,1.183128,0.975590,0,same_bs
21,online_dqn,3,14,43,0,0,0,0.276228,0.279898,0.279898,0.000000,1.237698,1.183129,0.975589,0,same_bs
21,online_dqn,3,15,41,0,0,0,0.276350,0.279898,0.279898,0.000000,1.237739,1.183192,0.975536,0,same_bs
21,online_dqn,3,16,27,0,0,0,0.276352,0.279898,0.279898,0.000000,1.237741,1.183193,0.975535,0,same_bs
21,online_dqn,3,17,28,0,0,0,0.276352,0.279898,0.279898,0.000000,1.237741,1.183193,0.975535,0,same_bs
21,online_dqn,3,18,34,0,0,0,0.276354,0.279898,0.279898,0.000000,1.237741,1.183195,0.975534,0,same_bs
21,online_dqn,3,19,39,0,0,0,0.276354,0.279898,0.279898,0.000000,1.237741,1.183195,0.975534,0,same_bs
21,online_dqn,3,20,70,0,0,0,0.276907,0.279898,0.279898,0.000000,1.237928,1.183480,0.975292,0,same_bs
21,online_dqn,3,21,32,0,0,0,0.277040,0.279898,0.279898,0.000000,1.237974,1.183550,0.975234,0,same_bs
21,online_dqn,3,22,51,0,0,0,0.277041,0.279898,0.279898,0.000000,1.237973,1.183550,0.975234,0,same_bs
21,online_dqn,3,23,10,0,0,0,0.277043,0.279898,0.279898,0.000000,1.237974,1.183551,0.975233,0,same_bs
21,online_dqn,3,24,36,0,0,0,0.277047,0.279898,0.279898,0.000000,1.237975,1.183553,0.975231,0,same_bs
21,online_dqn,3,25,1,0,0,0,0.278143,0.279898,0.279898,0.000000,1.238347,1.184122,0.974751,0,same_bs
21,online_dqn,3,26,5,0,0,1,0.278542,0.279898,0.279898,-0.054154,1.238482,1.184329,0.974577,1,
21,online_dqn,3,27,30,0,0,2,0.278554,0.279898,0.279898,-0.296841,1.268346,1.148526,0.971505,1,
21,online_dqn,3,28,69,0,0,1,0.278557,0.279898,0.279898,-0.182969,1.296731,1.113762,0.967422,1,
21,online_dqn,3,29,4,0,0,0,0.278558,0.279898,0.279898,0.000000,1.320834,1.088073,0.954266,0,same_bs
21,online_dqn,3,30,40,0,0,0,0.278559,0.279898,0.279898,0.000000,1.320835,1.088073,0.954265,0,same_bs
21,online_dqn,3,31,46,0,0,0,0.278559,0.279898,0.279898,0.000000,1.320835,1.088073,0.954265,0,same_bs
21,online_dqn,3,32,17,0,0,0,0.278562,0.279898,0.279898,0.000000,1.320836,1.088075,0.954264,0,same_bs
21,online_dqn,3,33,79,0,0,2,0.388980,0.279898,0.279898,0.422467,0.810872,0.977285,1.233338,1,
21,online_dqn,3,34,78,0,0,2,0.388980,0.279898,0.279898,0.382380,0.832449,0.956949,1.214829,1,
21,online_dqn,3,35,62,0,0,2,0.388980,0.279898,0.279898,0.342292,0.854027,0.936614,1.196320,1,
21,online_dqn,3,36,56,0,0,2,0.388980,0.279898,0.279898,0.302205,0.875605,0.916278,1.177810,1,
21,online_dqn,3,37,50,0,0,2,0.388980,0.279898,0.279898,0.264035,0.895514,0.896456,1.159549,1,
21,online_dqn,3,38,37,0,0,2,0.388980,0.279898,0.279898,0.249751,0.894630,0.883030,1.144381,1,
21,online_dqn,3,39,22,0,0,2,0.388980,0.279898,0.279898,0.244608,0.888808,0.875184,1.133415,1,
21,online_dqn,4,0,58,2,2,2,0.052728,0.290881,0.290881,0.000000,0.847161,0.039934,1.186585,0,same_bs
21,online_dqn,4,1,68,2,2,2,0.052734,0.290881,0.290881,0.000000,0.847155,0.039931,1.186593,0,same_bs
21,online_dqn,4,2,49,2,2,2,0.052734,0.290881,0.290881,0.000000,0.847155,0.039931,1.186593,0,same_bs
21,online_dqn,4,3,53,2,2,2,0.052734,0.290881,0.290881,0.000000,0.847155,0.039931,1.186593,0,same_bs
21,online_dqn,4,4,71,2,2,2,0.052864,0.290881,0.290881,0.000000,0.847044,0.039874,1.186761,0,same_bs
21,online_dqn,4,5,45,2,2,2,0.052873,0.290881,0.290881,0.000000,0.847035,0.039869,1.186773,0,same_bs
21,online_dqn,4,6,72,2,2,2,0.052873,0.290881,0.290881,0.000000,0.847035,0.039869,1.186773,0,same_bs
21,online_dqn,4,7,30,2,2,2,0.053008,0.290881,0.290881,0.000000,0.846918,0.039810,1.186948,0,same_bs
21,online_dqn,4,8,14,0,0,1,0.372670,0.290881,0.290881,0.083427,1.111431,1.194858,0.927146,1,
21,online_dqn,4,9,51,0,0,1,0.372942,0.290881,0.290881,0.072741,1.122660,1.195402,0.916664,1,
21,online_dqn,4,10,70,0,0,1,0.375542,0.290881,0.290881,0.066571,1.126674,1.193246,0.910381,1,
21,online_dqn,4,11,46,0,0,1,0.375813,0.290881,0.290881,0.065772,1.123057,1.188830,0.908185,1,
21,online_dqn,4,12,27,0,0,1,0.375816,0.290881,0.290881,0.087049,1.105784,1.192833,0.905819,1,
21,online_dqn,4,13,28,0,0,1,0.375819,0.290881,0.290881,0.145579,1.070786,1.216366,0.900324,1,
21,online_dqn,4,14,59,0,0,1,0.375822,0.290881,0.290881,0.231817,1.009357,1.241174,0.898243,1,
21,online_dqn,4,15,39,0,0,1,0.375826,0.290881,0.290881,0.326579,0.948454,1.275033,0.889106,1,
21,online_dqn,4,16,34,0,0,1,0.375827,0.290881,0.290881,0.421342,0.887550,1.308892,0.879968,1,
21,online_dqn,4,17,43,0,0,1,0.375959,0.290881,0.290881,0.516083,0.826673,1.342756,0.870834,1,
21,online_dqn,4,18,41,0,0,1,0.375963,0.290881,0.290881,0.593933,0.779973,1.373906,0.856241,1,
21,online_dqn,4,19,40,0,0,1,0.379509,0.290881,0.290881,0.653361,0.748982,1.402344,0.835988,1,
21,online_dqn,4,20,17,0,0,1,0.379514,0.290881,0.290881,0.712722,0.717809,1.430532,0.815431,1,
21,online_dqn,4,21,4,0,0,1,0.380454,0.290881,0.290881,0.772101,0.686685,1.458786,0.794955,1,
21,online_dqn,4,22,1,0,0,1,0.380463,0.290881,0.290881,0.824262,0.657969,1.482231,0.775831,1,
